         174   473146.66      0.68902969    
         175   479889.44      0.69618225    
         176   486774.16      0.70333481    
         177   493143.72      0.71048737    
         178   502223.88      0.72360039    
         179   513656.34      0.73790550    
         180   538729.00      0.77128410    
         181   568355.50      0.80704689    
         182   576971.56      0.81777573    
         183   577696.63      0.81777573    
         184   601863.81      0.84996223    
         185   609078.75      0.85949898    
         186   618064.69      0.87261200    
         187   632678.75      0.89406967    
         188   646699.94      0.91433525    
         189   652429.31      0.92387199    
         190   658035.38      0.92983246    
         191   667342.00      0.94413757    
         192   677072.63      0.95844269    
         193   689269.00      0.97155571    
         194   694847.25      0.97990036    
         195   722198.56       1.0132790    
         196   812281.63       1.1205673    
         197   828838.50       1.1372566    
         198   845420.94       1.1563301    
         199   853894.19       1.1646748    
         200   855563.44       1.1658669    
         201   858705.75       1.1718273    
         202   900003.06       1.2254715    
         203   990363.50       1.3339520    
         204   1000153.3       1.3446808    
         205   1018216.5       1.3697147    
         206   1043411.1       1.4042854    
         207   1052918.1       1.4138222    
         208   1063234.9       1.4281273    
         209   1069251.3       1.4352798    
         210   1072955.3       1.4424324    
         211   1082696.0       1.4555454    
         212   1103690.1       1.4829636    
         213   1114069.9       1.4984608    
         214   1116518.1       1.4996529    
         215   1142238.0       1.5318394    
         216   1178386.9       1.5747547    
         217   1185877.0       1.5842915    
         218   1192484.4       1.5914440    
         219   1206408.5       1.6117096    
         220   1239137.4       1.6462803    
         221   1260166.1       1.6748905    
         222   1287979.4       1.7094612    
         223   1336555.0       1.7642975    
         224   1341764.6       1.7702579    
         225   1345734.8       1.7762184    
         226   1356907.9       1.7905235    
         227   1391306.0       1.8298626    
         228   1426077.0       1.8668175    
         229   1450778.4       1.8954277    
         230   1459579.9       1.9049644    
         231   1461853.6       1.9049644    
         232   1468651.9       1.9121170    
         233   1490769.8       1.9383430    
         234   1516426.3       1.9729137    
         235   1521114.5       1.9764900    
         236   1531089.4       1.9884109    
         237   1542688.3       2.0027161    
         238   1567678.6       2.0360947    
         239   1595044.0       2.0718575    
         240   1602260.1       2.0813942    
         241   1637494.5       2.1219254    
         242   1694794.0       2.1898746    
         243   1701636.3       2.1958351    
         244   1703203.8       2.1958351    
         245   1755669.1       2.2554398    
         246   1769757.1       2.2733212    
         247   1788368.5       2.2935867    
         248   1793360.5       2.3019314    
         249   1801080.1       2.3090839    
         250   1815077.6       2.3293495    
         251   1825539.5       2.3436546    
         252   1860649.3       2.3853779    
         253   1865553.0       2.3889542    
         254   1868502.8       2.3949146    
