   1.3120904       2.9098988      0.55100000      0.67069262       15.294558      0.10291685    
  0.86648035       2.0110607      0.93900001      0.67391831       8.3360415      0.16546801    
   1.4617504       2.2840500       1.3920000      0.70994627       8.3174715      9.14797261E-02
   1.0760502      0.44345856       2.1919999      0.72781658       12.099602      7.17480481E-02
   318.91418      0.10132790       5.1599998      0.88909125      3.17776203E-03  4.00635926E-03
