 1054
 28 2  1.45000005  0.0626100004  0.300909996  0.0130000003  9.99999996E+11
 29 2  1.49199998  0.0601599999  0.294930011  0.00200000009  9.99999996E+11
 30 2  1.53199995  0.0918499976  0.289759994  0.  9.99999996E+11
 31 2  1.59599996  0.0774800032  0.288419992  0.00899999961  9.99999996E+11
 32 2  1.64999998  0.0929199979  0.287970006  0.00700000022  9.99999996E+11
 33 2  1.71599996  0.0770400017  0.288269997  0.00899999961  9.99999996E+11
 34 2  1.77199996  0.114239998  0.289249986  0.00499999989  9.99999996E+11
 35 2  1.85699999  0.176899999  0.288879991  0.0189999994  9.99999996E+11
 36 2  1.99600005  0.139760002  0.284590006  0.0140000004  9.99999996E+11
 37 3  2.10700011  0.12692  0.279500008  0.0160000008  9.99999996E+11
 38 3  2.21099997  0.199980006  0.273490012  0.0149999997  9.99999996E+11
 39 3  2.38199997  0.116360001  0.260800004  0.00499999989  24985642.
 40 3  2.48200011  0.0889300033  0.251789987  0.00700000022  25802354.
 41 3  2.55900002  0.158109993  0.239950001  0.00999999978  9.99999996E+11
 42 3  2.70099998  0.100160003  0.211250007  0.00600000005  4722723.
 43 4  2.79200006  0.178619996  0.19235  0.00499999989  3922940.5
 44 4  2.96099997  0.137779996  0.163749993  0.0109999999  9.99999996E+11
 45 4  3.09299994  0.203639999  0.143769994  0.0120000001  37569532.
 46 4  3.296  0.155719995  0.117150001  0.00300000003  9.99999996E+11
 47 4  3.454  0.207359999  0.0999300033  0.0189999994  10655203.
 48 5  3.67199993  0.210940003  0.0811199993  0.0170000009  9.99999996E+11
 49 5  3.9000001  0.202910006  0.0675799996  0.0160000008  17274892.
 50 5  4.125  0.144580007  0.0604100004  0.00499999989  9.99999996E+11
 51 6  4.28800011  0.287640005  0.0590599999  0.00800000038  9.99999996E+11
 52 6  4.62900019  0.172879994  0.0666299984  0.0140000004  9.99999996E+11
 53 6  4.83500004  0.268469989  0.0780799985  0.0109999999  9.99999996E+11
 54 7  5.19999981  317.894012  0.110909998  0.  9.99999996E+11
 55 1  0.904999971  0.00300000003  0.324939996  0.  5750300.
 56 3  2.07599998  0.00300000003  0.281089991  0.0120000001  17061044.
 57 2  1.51800001  0.00300000003  0.290870011  0.00700000022  52603948.
 58 1  0.680000007  0.00300000003  0.333009988  0.00100000005  9.99999996E+11
 59 2  1.34800005  0.00300000003  0.313639998  0.0189999994  9.99999996E+11
 60 1  1.04700005  0.00300000003  0.334080011  0.00200000009  9.99999996E+11
 61 1  0.550000012  0.00300000003  0.358090013  0.0140000004  9.99999996E+11
 62 1  0.598999977  0.00300000003  0.346960008  0.00700000022  9.99999996E+11
 63 5  4.24700022  0.00300000003  0.0590999983  0.00100000005  171449.688
 64 5  4.14400005  0.00300000003  0.0600900017  0.0199999996  9.99999996E+11
 65 3  2.20000005  0.00300000003  0.274179995  0.00700000022  12678579.
 66 1  0.978999972  0.00300000003  0.332080007  0.00499999989  9.99999996E+11
 67 5  3.52399993  0.00300000003  0.0932099968  0.0109999999  224180.703
 68 2  1.46399999  0.00300000003  0.29903999  0.0179999992  15898448.
 69 3  2.71399999  0.00300000003  0.208440006  0.0149999997  34251716.
 70 3  2.74600005  0.00300000003  0.201049998  0.00800000038  11952501.
 71 1  0.550000012  0.00300000003  0.358179986  0.00200000009  9.99999996E+11
 72 4  3.3599999  0.00300000003  0.109839998  0.0149999997  4428152.
 73 4  3.16100001  0.00300000003  0.134320006  0.00999999978  23235630.
 74 2  1.60800004  0.00300000003  0.288260013  0.00100000005  28721088.
 75 1  0.623000026  0.00300000003  0.342180014  0.00400000019  9.99999996E+11
 76 4  2.80299997  0.00300000003  0.190310001  0.00600000005  1252176.62
 77 1  0.90200001  0.00300000003  0.324790001  0.00700000022  9.99999996E+11
 78 3  2.08599997  0.00300000003  0.280600011  0.00200000009  7632160.
 79 5  3.648  0.00300000003  0.0828899965  0.00400000019  2040028.75
 80 2  1.44299996  0.00300000003  0.301869988  0.00899999961  9.99999996E+11
 81 1  0.637000024  0.00300000003  0.33969  0.00800000038  9.99999996E+11
 82 4  3.40300012  0.00300000003  0.105130002  0.00300000003  2632439.5
 83 5  3.72300005  0.00300000003  0.0775000006  0.00899999961  111622.18
 84 1  0.550999999  0.00300000003  0.357959986  0.00200000009  9.99999996E+11
 85 4  2.78999996  0.00300000003  0.192739993  0.00800000038  7031651.
 86 1  1.01199996  0.00300000003  0.334829986  0.00600000005  9.99999996E+11
 87 5  3.90100002  0.00300000003  0.0675299987  0.0170000009  255687.891
 88 2  1.73699999  0.00300000003  0.288549989  0.0130000003  24944904.
 89 1  1.24699998  0.00300000003  0.323300004  0.0179999992  9.99999996E+11
 90 2  1.597  0.00300000003  0.288399994  0.0130000003  9.99999996E+11
 91 2  1.96899998  0.00300000003  0.28560999  0.0189999994  9.99999996E+11
 92 4  2.84599996  0.00300000003  0.182850003  0.00200000009  26469672.
 93 1  0.958999991  0.00300000003  0.329710007  0.0109999999  37064528.
 94 1  0.954999983  0.00300000003  0.329250008  0.0130000003  19905954.
 95 5  4.1960001  0.00300000003  0.0594299994  0.0179999992  9.99999996E+11
 96 3  2.31999993  0.00300000003  0.265729994  0.00200000009  16589372.
 97 6  4.56699991  0.00300000003  0.0642199963  0.00600000005  9.99999996E+11
 98 6  4.69000006  0.00300000003  0.0694999993  0.0140000004  2349.08008
 99 4  3.05599999  0.00300000003  0.149079993  0.00499999989  2601260.75
 100 3  2.5710001  0.00300000003  0.237749994  0.00300000003  37569532.
 101 3  2.00699997  0.00300000003  0.284150004  0.0189999994  24102800.
 102 1  0.93900001  0.00300000003  0.327659994  0.0109999999  9.99999996E+11
 103 5  4.19299984  0.00300000003  0.0594599992  0.0140000004  9.99999996E+11
 104 4  3.47099996  0.00300000003  0.0982000008  0.0109999999  12539211.
 105 1  1.02100003  0.00300000003  0.334659994  0.0160000008  9.99999996E+11
 106 6  4.96999979  0.00300000003  0.0883100033  0.0149999997  42266.9414
 107 1  1.199  0.00300000003  0.326909989  0.0130000003  9.99999996E+11
 108 3  2.66899991  0.00300000003  0.218239993  0.0189999994  14510949.
 109 5  4.10300016  0.00300000003  0.0608399995  0.00400000019  9.99999996E+11
 110 1  0.512000024  0.00300000003  0.368369997  0.00100000005  54428536.
 111 3  2.68899989  0.00300000003  0.213929996  0.0170000009  2430529.75
 112 1  0.834999979  0.00300000003  0.322670013  0.00999999978  9.99999996E+11
 113 5  3.58500004  0.00300000003  0.0878899992  0.00700000022  13005413.
 114 5  3.63199997  0.00300000003  0.0841000006  0.00899999961  8619815.
 115 2  1.63100004  0.00300000003  0.288049996  0.00999999978  6962373.5
 116 5  4.21600008  0.00300000003  0.0592699982  0.00899999961  6127.31006
 117 1  0.739000022  0.00300000003  0.326539993  0.00800000038  9.99999996E+11
 118 6  4.5539999  0.00300000003  0.0637700036  0.0179999992  9.99999996E+11
 119 1  1.05999994  0.00300000003  0.333710015  0.0179999992  9.99999996E+11
 120 4  3.33699989  0.00300000003  0.112410001  0.0189999994  9.99999996E+11
 121 3  2.72199988  0.00300000003  0.206510007  0.0149999997  1783400.38
 122 6  4.77099991  0.00300000003  0.0739500001  0.0140000004  3170.42993
 123 5  4.09499979  0.00300000003  0.0610099994  0.0130000003  411219.719
 124 2  1.81500006  0.00300000003  0.289739996  0.0149999997  9.99999996E+11
 125 6  4.61199999  0.00300000003  0.0659300014  0.00499999989  135457.906
 126 2  1.43299997  0.00300000003  0.30320999  0.00800000038  9.99999996E+11
 127 1  0.788999975  0.00300000003  0.323509991  0.0189999994  9.99999996E+11
 128 2  1.255  0.00300000003  0.322649986  0.00800000038  22457166.
 129 2  1.44299996  0.00300000003  0.301919997  0.0149999997  9.99999996E+11
 130 4  3.09100008  0.00300000003  0.144060001  0.0149999997  788262.812
 131 3  2.41400003  0.00300000003  0.257999986  0.  6331100.5
 132 4  3.05500007  0.00300000003  0.149299994  0.00200000009  795047.25
 133 5  3.59100008  0.00300000003  0.087439999  0.0170000009  9.99999996E+11
 134 6  4.43499994  0.00300000003  0.0606000014  0.0109999999  5880.8999
 135 5  3.66199994  0.00300000003  0.0818099976  0.0149999997  2393260.75
 136 4  3.09599996  0.00300000003  0.143309996  0.0140000004  92529568.
 137 3  2.09200001  0.00300000003  0.280299991  0.0109999999  13701844.
 138 4  3.41400003  0.00300000003  0.103990003  0.00800000038  1031860.38
 139 5  3.95600009  0.00300000003  0.065200001  0.00700000022  7757803.
 140 5  3.64499998  0.00300000003  0.083130002  0.0170000009  7003158.
 141 2  1.31299996  0.00300000003  0.317299992  0.00999999978  9.99999996E+11
 142 2  1.88999999  0.00300000003  0.288080007  0.00600000005  59396340.
 143 6  4.37300014  0.00300000003  0.0596299991  0.00300000003  9.99999996E+11
 144 1  0.615999997  0.00300000003  0.343499988  0.0160000008  9.99999996E+11
 145 2  1.88699996  0.00300000003  0.288159996  0.0160000008  8630444.
 146 2  1.51199996  0.00300000003  0.291909993  0.00700000022  13407121.
 147 1  0.572000027  0.00300000003  0.352710009  0.00899999961  9.99999996E+11
 148 4  3.03800011  0.00300000003  0.151769996  0.0130000003  5956513.5
 149 2  1.53100002  0.00300000003  0.289779991  0.00200000009  9.99999996E+11
 150 1  0.772000015  0.00300000003  0.324339986  0.0149999997  9.99999996E+11
 151 1  0.727999985  0.00300000003  0.327569991  0.00899999961  28777630.
 152 3  2.25200009  0.00300000003  0.270700008  0.00600000005  69078344.
 153 2  1.36600006  0.00300000003  0.311529994  0.0170000009  18379680.
 154 2  1.96300006  0.00300000003  0.285820007  0.0140000004  33676044.
 155 1  0.575999975  0.00300000003  0.351889998  0.00200000009  9.99999996E+11
 156 5  3.84800005  0.00300000003  0.0701100007  0.0109999999  123728.953
 157 3  2.30800009  0.00300000003  0.266669989  0.0149999997  6583150.
 158 4  3.48300004  0.00300000003  0.0971100032  0.00200000009  9.99999996E+11
 159 6  4.66599989  0.00300000003  0.0683199987  0.00600000005  574.950012
 160 3  2.74799991  0.00300000003  0.200540006  0.00800000038  9.99999996E+11
 161 1  1.00999999  0.00300000003  0.334850013  0.00100000005  9.99999996E+11
 162 1  0.628000021  0.00300000003  0.341199994  0.0140000004  9.99999996E+11
 163 4  3.04900002  0.00300000003  0.150209993  0.0170000009  3787761.75
 164 4  2.79200006  0.00300000003  0.192310005  0.0170000009  1263938.38
 165 3  2.602  0.00300000003  0.231940001  0.00899999961  36663776.
 166 4  3.06500006  0.00300000003  0.147780001  0.0130000003  18982866.
 167 5  3.55800009  0.00300000003  0.0902099982  0.00600000005  57544.1484
 168 4  2.82500005  0.00300000003  0.186480001  0.0140000004  9203573.
 169 1  0.598999977  0.00300000003  0.346949995  0.  9.99999996E+11
 170 1  1.227  0.00300000003  0.324840009  0.0130000003  9.99999996E+11
 171 2  1.47500002  0.00300000003  0.297410011  0.00400000019  9.99999996E+11
 172 3  2.57399988  0.00300000003  0.237149999  0.0179999992  6031158.
 173 1  0.74000001  0.00300000003  0.326499999  0.00100000005  9.99999996E+11
 174 5  3.85299993  0.00300000003  0.0698200017  0.00100000005  3427416.75
 175 5  3.67700005  0.00300000003  0.08072  0.00700000022  172780.281
 176 6  4.39499998  0.00300000003  0.0599200018  0.0109999999  9.99999996E+11
 177 5  3.88599992  0.00300000003  0.0682400018  0.0160000008  1766086.25
 178 1  0.693000019  0.00300000003  0.331360012  0.00600000005  9.99999996E+11
 179 1  0.64200002  0.00300000003  0.338809997  0.00700000022  9.99999996E+11
 180 1  0.843999982  0.00300000003  0.322719991  0.  9.99999996E+11
 181 1  0.646000028  0.00300000003  0.338129997  0.00999999978  9.99999996E+11
 182 1  0.684000015  0.00300000003  0.332560003  0.0170000009  9.99999996E+11
 183 1  0.504999995  0.00300000003  0.370279998  0.00899999961  9.99999996E+11
 184 6  4.98500013  0.00300000003  0.0896499977  0.0160000008  9.99999996E+11
 185 2  1.97800004  0.00300000003  0.285270005  0.0130000003  54342508.
 186 1  0.748000026  0.00300000003  0.325879991  0.0149999997  9.99999996E+11
 187 1  0.77700001  0.00300000003  0.324070007  0.00899999961  9.99999996E+11
 188 2  1.38399994  0.00300000003  0.309469998  0.00200000009  9.99999996E+11
 189 2  1.43400002  0.00300000003  0.303180009  0.00100000005  9.99999996E+11
 190 6  4.63100004  0.00300000003  0.0667200014  0.00999999978  53667.3516
 191 6  4.75299978  0.00300000003  0.0729100034  0.00999999978  9.99999996E+11
 192 6  4.30999994  0.00300000003  0.0591300018  0.0109999999  10004.1104
 193 1  1.24600005  0.00300000003  0.323390007  0.0109999999  13099901.
 194 1  0.651000023  0.00300000003  0.337350011  0.0189999994  9.99999996E+11
 195 4  3.09500003  0.00300000003  0.143380001  0.0179999992  9.99999996E+11
 196 3  2.06299996  0.00300000003  0.281699985  0.0189999994  30050484.
 197 3  2.07999992  0.00300000003  0.280869991  0.00999999978  9.99999996E+11
 198 1  0.579999983  0.00300000003  0.351049989  0.00899999961  9.99999996E+11
 199 2  1.61000001  0.00300000003  0.288230002  0.0149999997  35462592.
 200 1  1.153  0.00300000003  0.329750001  0.00400000019  9.99999996E+11
 201 2  1.36099994  0.00300000003  0.312139988  0.0120000001  9.99999996E+11
 202 2  1.45599997  0.00300000003  0.300139993  0.00300000003  57944088.
 203 2  1.78600001  0.00300000003  0.289620012  0.00499999989  35260144.
 204 2  1.32500005  0.00300000003  0.316020012  0.0140000004  9.99999996E+11
 205 1  0.980000019  0.00300000003  0.332230002  0.0189999994  7725425.
 206 4  3.4460001  0.00300000003  0.100670002  0.00499999989  57778796.
 207 4  2.7809999  0.00300000003  0.194389999  0.00499999989  9.99999996E+11
 208 1  0.632000029  0.00300000003  0.340469986  0.00300000003  9.99999996E+11
 209 1  0.824000001  0.00300000003  0.322710007  0.0120000001  16643926.
 210 1  0.88499999  0.00300000003  0.323850006  0.0140000004  16643926.
 211 5  4.18300009  0.00300000003  0.0595699996  0.  26546.1992
 212 2  1.34200001  0.00300000003  0.314260006  0.00999999978  9.99999996E+11
 213 4  2.84299994  0.00300000003  0.183280006  0.00400000019  9.99999996E+11
 214 5  3.87299991  0.00300000003  0.0688500032  0.0120000001  14290497.
 215 2  1.46899998  0.00300000003  0.298269987  0.00999999978  22321264.
 216 2  1.78100002  0.00300000003  0.289460003  0.00700000022  6331889.
 217 2  1.51800001  0.00300000003  0.290939987  0.00100000005  9.99999996E+11
 218 2  1.36099994  0.00300000003  0.312099993  0.0189999994  50329844.
 219 1  0.962000012  0.00300000003  0.330069989  0.00300000003  9.99999996E+11
 220 1  1.04299998  0.00300000003  0.334179997  0.00300000003  9.99999996E+11
 221 1  0.637000024  0.00300000003  0.339650005  0.00200000009  9.99999996E+11
 222 4  3.37800002  0.00300000003  0.107830003  0.00600000005  57994368.
 223 5  3.76699996  0.00300000003  0.0746999979  0.0140000004  675753.562
 224 2  1.92999995  0.00300000003  0.286900014  0.00499999989  9.99999996E+11
 225 2  1.79999995  0.00300000003  0.289990008  0.00999999978  9.99999996E+11
 226 1  0.860000014  0.00300000003  0.323000014  0.0149999997  9.99999996E+11
 227 5  3.74399996  0.00300000003  0.0761300027  0.0140000004  4907675.5
 228 4  2.81800008  0.00300000003  0.187790006  0.0109999999  7269696.
 229 5  4.24900007  0.00300000003  0.0590899996  0.0170000009  9.99999996E+11
 230 4  2.75699997  0.00300000003  0.198719993  0.0109999999  10580329.
 231 3  2.43600011  0.00300000003  0.256049991  0.00400000019  11032255.
 232 2  1.56700003  0.00300000003  0.288910002  0.0109999999  10163343.
 233 3  2.19700003  0.00300000003  0.274349988  0.0109999999  9.99999996E+11
 234 2  1.54700005  0.00300000003  0.28937  0.0170000009  9.99999996E+11
 235 1  0.822000027  0.00300000003  0.322730005  0.00600000005  9.99999996E+11
 236 1  0.598999977  0.00300000003  0.346989989  0.0140000004  9.99999996E+11
 237 2  1.48399997  0.00300000003  0.296090007  0.0149999997  63340556.
 238 5  4.23600006  0.00300000003  0.0591400005  0.00700000022  9.99999996E+11
 239 4  2.86899996  0.00300000003  0.178910002  0.00200000009  29817482.
 240 6  4.51599979  0.00300000003  0.0625699982  0.00499999989  9.99999996E+11
 241 3  2.23099995  0.00300000003  0.272159994  0.00499999989  27631544.
 242 5  4.01000023  0.00300000003  0.0633200034  0.0120000001  45568.7891
 243 4  3.44899988  0.00300000003  0.100409999  0.0109999999  2190168.5
 244 3  2.11599994  0.00300000003  0.279029995  0.00899999961  51994436.
 245 4  3.37299991  0.00300000003  0.108369999  0.00600000005  19026612.
 246 2  1.54700005  0.00300000003  0.289359987  0.00300000003  9.99999996E+11
 247 3  2.46199989  0.00300000003  0.253659993  0.0179999992  9.99999996E+11
 248 3  2.00500011  0.00300000003  0.284209996  0.00400000019  9.99999996E+11
 249 6  4.85099983  0.00300000003  0.0791800022  0.0160000008  936.340027
 250 5  3.55900002  0.00300000003  0.0901099965  0.0160000008  22049330.
 251 6  4.60699987  0.00300000003  0.0657500029  0.0170000009  4156.06006
 252 3  2.56500006  0.00300000003  0.238849998  0.0149999997  17608558.
 253 2  1.75199997  0.00300000003  0.288830012  0.00800000038  13056665.
 254 4  3.12899995  0.00300000003  0.138579994  0.0179999992  37025696.
 255 3  2.11599994  0.00300000003  0.279049993  0.0160000008  52908424.
 256 1  0.834999979  0.00300000003  0.322670013  0.00499999989  26146632.
 257 1  0.921000004  0.00300000003  0.326070011  0.0149999997  9.99999996E+11
 258 1  0.55400002  0.00300000003  0.357169986  0.0160000008  9.99999996E+11
 259 2  1.83200002  0.00300000003  0.289420009  0.0109999999  9.99999996E+11
 260 3  2.72300005  0.00300000003  0.206259996  0.0179999992  4421794.5
 261 3  2.72199988  0.00300000003  0.206560001  0.00100000005  9.99999996E+11
 262 3  2.14599991  0.00300000003  0.277429998  0.00700000022  5203199.
 263 1  1.102  0.00300000003  0.332219988  0.00600000005  30240826.
 264 3  2.21199989  0.00300000003  0.273400009  0.00499999989  7746698.
 265 5  3.85700011  0.00300000003  0.069629997  0.0109999999  3926735.
 266 2  1.40100002  0.00300000003  0.307370007  0.00100000005  9.99999996E+11
 267 3  2.27099991  0.00300000003  0.269380003  0.0130000003  17102652.
 268 1  0.665000021  0.00300000003  0.335180014  0.0160000008  9.99999996E+11
 269 2  1.82500005  0.00300000003  0.28955999  0.0149999997  6871068.
 270 5  3.71799994  0.00300000003  0.0778599977  0.0130000003  760533.875
 271 1  0.81400001  0.00300000003  0.322840005  0.00600000005  9.99999996E+11
 272 1  1.23800004  0.00300000003  0.323989987  0.00400000019  9.99999996E+11
 273 1  0.963999987  0.00300000003  0.330269992  0.  9.99999996E+11
 274 5  3.53200006  0.00300000003  0.0925299972  0.  2820957.
 275 1  0.536000013  0.00300000003  0.361719996  0.0170000009  9.99999996E+11
 276 2  1.58700001  0.00300000003  0.288549989  0.00300000003  9.99999996E+11
 277 1  0.741999984  0.00300000003  0.32633999  0.00100000005  16502784.
 278 1  0.801999986  0.00300000003  0.323100001  0.0140000004  9.99999996E+11
 279 1  0.550000012  0.00300000003  0.358060002  0.00200000009  9.99999996E+11
 280 4  2.92700005  0.00300000003  0.16911  0.00100000005  1950862.38
 281 3  2.56999993  0.00300000003  0.237979993  0.00700000022  34806084.
 282 5  3.65700006  0.00300000003  0.082220003  0.00600000005  26940702.
 283 1  1.14300001  0.00300000003  0.330269992  0.00499999989  9.99999996E+11
 284 5  4.10500002  0.00300000003  0.060800001  0.00100000005  8492.80957
 285 6  4.67399979  0.00300000003  0.0687000006  0.0179999992  5913.75977
 286 3  2.13499999  0.00300000003  0.278039992  0.0140000004  29632628.
 287 4  3.38400006  0.00300000003  0.107110001  0.00700000022  37569532.
 288 4  3.33500004  0.00300000003  0.112630002  0.0140000004  6492283.5
 289 3  2.27099991  0.00300000003  0.269389987  0.0170000009  63756408.
 290 3  2.30800009  0.00300000003  0.266640007  0.00899999961  9.99999996E+11
 291 2  1.94700003  0.00300000003  0.286370009  0.00700000022  9.99999996E+11
 292 2  1.31099999  0.00300000003  0.317479998  0.00999999978  9.99999996E+11
 293 1  0.535000026  0.00300000003  0.361999989  0.00300000003  9.99999996E+11
 294 4  3.12100005  0.00300000003  0.139819995  0.00300000003  5775942.5
 295 1  0.837000012  0.00300000003  0.322679996  0.00100000005  9.99999996E+11
 296 2  1.324  0.00300000003  0.316170007  0.0130000003  9.99999996E+11
 297 5  3.67799997  0.00300000003  0.080629997  0.0130000003  11863187.
 298 4  3.12899995  0.00300000003  0.138710007  0.0120000001  33716536.
 299 2  1.77499998  0.00300000003  0.289330006  0.00100000005  52603948.
 300 4  3.46399999  0.00300000003  0.0989200026  0.0140000004  6995404.5
 301 6  4.7670002  0.00300000003  0.0737000033  0.00499999989  755.650024
 302 4  3.12299991  0.00300000003  0.139420003  0.00999999978  18843170.
 303 4  3.32399988  0.00300000003  0.11383  0.0149999997  22569478.
 304 1  0.869000018  0.00300000003  0.323229998  0.00600000005  9.99999996E+11
 305 1  0.948000014  0.00300000003  0.328469992  0.00600000005  9.99999996E+11
 306 5  3.79399991  0.00300000003  0.0730800033  0.0179999992  63523.6094
 307 6  4.51399994  0.00300000003  0.0625099987  0.0179999992  9.99999996E+11
 308 2  1.93499994  0.00300000003  0.286749989  0.00700000022  52603948.
 309 4  3.477  0.00300000003  0.0975999981  0.0160000008  4749022.5
 310 3  2.35299993  0.00300000003  0.263119996  0.00100000005  4443412.5
 311 2  1.53999996  0.00300000003  0.289550006  0.0130000003  20006866.
 312 2  1.38800001  0.00300000003  0.308999985  0.00499999989  9.99999996E+11
 313 3  2.09500003  0.00300000003  0.280129999  0.00600000005  9.99999996E+11
 314 3  2.71399999  0.00300000003  0.208399996  0.00100000005  9.99999996E+11
 315 4  2.93799996  0.00300000003  0.167319998  0.00899999961  5584850.
 316 1  0.887000024  0.00300000003  0.32396999  0.0130000003  9.99999996E+11
 317 1  0.961000025  0.00300000003  0.329919994  0.00499999989  24944904.
 318 6  4.61899996  0.00300000003  0.0662399977  0.0130000003  74464.0625
 319 1  0.660000026  0.00300000003  0.33592999  0.00600000005  9.99999996E+11
 320 5  3.81800008  0.00300000003  0.0716999993  0.0120000001  7965622.
 321 1  1.24399996  0.00300000003  0.323529989  0.00700000022  9.99999996E+11
 322 3  2.1400001  0.00300000003  0.277720004  0.0130000003  9.99999996E+11
 323 1  0.813000023  0.00300000003  0.322849989  0.00200000009  9.99999996E+11
 324 1  1.14699996  0.00300000003  0.330069989  0.00499999989  9.99999996E+11
 325 1  0.828999996  0.00300000003  0.322670013  0.0149999997  9.99999996E+11
 326 1  0.50999999  0.00300000003  0.368809998  0.00800000038  9.99999996E+11
 327 2  1.38100004  0.00300000003  0.309839994  0.0149999997  9.99999996E+11
 328 3  2.11999989  0.00300000003  0.278809994  0.0170000009  80729448.
 329 5  4.1420002  0.00300000003  0.0601300001  0.0140000004  2041227.88
 330 2  1.48899996  0.00300000003  0.295329988  0.00200000009  24944904.
 331 2  1.50999999  0.00300000003  0.292129993  0.0120000001  9.99999996E+11
 332 5  3.50399995  0.00300000003  0.0950900018  0.0149999997  17274892.
 333 1  1.16999996  0.00300000003  0.328740001  0.0109999999  9.99999996E+11
 334 2  1.49100006  0.00300000003  0.29508999  0.0140000004  17479342.
 335 6  4.50099993  0.00300000003  0.0621500015  0.0120000001  9248.45996
 336 3  2.22099996  0.00300000003  0.272819996  0.0149999997  9.99999996E+11
 337 1  0.58099997  0.00300000003  0.350749999  0.0179999992  9.99999996E+11
 338 4  3.02399993  0.00300000003  0.153960004  0.0120000001  9.99999996E+11
 339 5  3.93799996  0.00300000003  0.0659300014  0.00800000038  134061.609
 340 5  3.90400004  0.00300000003  0.0674199983  0.0170000009  10420345.
 341 1  0.503000021  0.00300000003  0.370900005  0.0160000008  9.99999996E+11
 342 1  0.670000017  0.00300000003  0.334500015  0.0109999999  9.99999996E+11
 343 1  0.726999998  0.00300000003  0.327609986  0.0189999994  9.99999996E+11
 344 2  1.972  0.00300000003  0.28549999  0.00800000038  8709458.
 345 1  0.925999999  0.00300000003  0.326510012  0.00899999961  109054096.
 346 1  0.625999987  0.00300000003  0.341630012  0.00499999989  9.99999996E+11
 347 3  2.48399997  0.00300000003  0.251560003  0.0160000008  11782628.
 348 2  1.58800006  0.00300000003  0.288540006  0.00200000009  9.99999996E+11
 349 5  3.79900002  0.00300000003  0.0727699995  0.00700000022  1766201.25
 350 2  1.45899999  0.00300000003  0.299719989  0.  7939848.
 351 1  0.68599999  0.00300000003  0.332219988  0.00200000009  9.99999996E+11
 352 1  0.617999971  0.00300000003  0.34314999  0.0160000008  9.99999996E+11
 353 1  1.14400005  0.00300000003  0.330240011  0.00200000009  55146024.
 354 4  3.11599994  0.00300000003  0.140520006  0.0109999999  12387869.
 355 5  3.75399995  0.00300000003  0.0755200014  0.0189999994  156386.031
 356 3  2.32999992  0.00300000003  0.264950007  0.0140000004  9.99999996E+11
 357 2  1.87  0.00300000003  0.288590014  0.0109999999  87026008.
 358 2  1.99199998  0.00300000003  0.284740001  0.0120000001  9.99999996E+11
 359 4  3.11400008  0.00300000003  0.14068  0.00600000005  4700677.5
 360 3  2.48600006  0.00300000003  0.251340002  0.00100000005  7031651.
 361 1  0.781000018  0.00300000003  0.323890001  0.00899999961  9.99999996E+11
 362 4  3.421  0.00300000003  0.103220001  0.0149999997  861807.
 363 3  2.51699996  0.00300000003  0.247240007  0.0149999997  24985642.
 364 2  1.96500003  0.00300000003  0.285719991  0.0149999997  9.99999996E+11
 365 1  0.573000014  0.00300000003  0.352499992  0.00499999989  18379680.
 366 4  2.99499989  0.00300000003  0.158419997  0.00800000038  3922940.5
 367 6  4.47900009  0.00300000003  0.0615799986  0.00700000022  12681.7197
